TIME_STAMPE,EPX_TRAJ_FRONTEND,EXP_TRAJ_OPT,GENERATE_EXP_TRAJ,BACK_TRAJ_FRONTEND,BACK_TRAJ_OPT,GENERATE_BACK_TRAJ,TOTAL_REPLAN,VISUALIZATION
60.7442, 0.00213883, 0.00319413, 0.00542934, 0.00139699, 0.00365304, 0.00516122, 0.0108277, 0.00039573
60.8149, 0.00212412, 0.00537434, 0.00759535, 0.001412, 0.00550727, 0.00702906, 0.0148834, 0.00038745
60.881, 0.00216195, 0.00754972, 0.009789, 0.000929929, 0.00318342, 0.00423364, 0.0143263, 0.000370268
60.953, 0.0021217, 0.00891499, 0.011117, 0.00117305, 0.00708103, 0.00829146, 0.0196554, 0.00039078
61.0237, 0.00211443, 0.00909859, 0.0113728, 0.00136265, 0.0105809, 0.0119974, 0.0236597, 0.00046422
61.0771, 0.00209961, 0.00155029, 0.0037378, 0.00106708, 0.00531423, 0.00641674, 0.0104207, 0.00033785
61.1432, 0.00219633, 0.00228181, 0.0045462, 0.00065207, 0.00439286, 0.00507427, 0.00986605, 0.00031089
61.2115, 0.00229219, 0.00400304, 0.00638909, 0.00100288, 0.00366411, 0.0047155, 0.0114208, 0.00036012
61.2778, 0.00256939, 0.00408952, 0.00673527, 0.00056367, 0.00353285, 0.00413634, 0.0111509, 0.000342579
61.3475, 0.00216564, 0.00276162, 0.00502504, 0.000670959, 0.00807344, 0.00886536, 0.0141662, 0.00034358
61.4163, 0.00178374, 0.00599262, 0.00788686, 0.000997379, 0.00707624, 0.00815004, 0.0162444, 0.00032377
61.476, 0.0020399, 0.00330088, 0.00543228, 0.000743109, 0.00284614, 0.00368286, 0.00936189, 0.000343959
61.5462, 0.00178872, 0.00148415, 0.00334251, 0.00052546, 0.00864494, 0.00922014, 0.0128391, 0.00035871
61.6085, 0.00214893, 0.000813289, 0.00304345, 0.000465869, 0.00456721, 0.00506543, 0.00844272, 0.000308419
61.6783, 0.002872, 0.00338272, 0.00634763, 0.00115483, 0.00374039, 0.00500048, 0.0116075, 0.00039255
61.741, 0.00196813, 0.00183013, 0.00387652, 0.000795489, 0.0026463, 0.00347814, 0.00761873, 0.00036929
61.8106, 0.00218694, 0.00210096, 0.00444642, 0.00074845, 0.00481686, 0.00585946, 0.0106275, 0.00041868
61.8754, 0.00163891, 0.00268057, 0.00441409, 0.000928939, 0.00307481, 0.00404793, 0.00872123, 0.00040043
61.9404, 0.00140924, 0.00143098, 0.00291551, 0.00080999, 0.00305135, 0.00389072, 0.00704596, 0.000287749
62.0098, 0.0020204, 0.00195785, 0.00407237, 0.00119441, 0.00420721, 0.00544747, 0.00978292, 0.00042541
62.0754, 0.00202832, 0.00225386, 0.00436958, 0.000787279, 0.00332376, 0.00415231, 0.00876456, 0.00035436
62.1441, 0.00175202, 0.00311803, 0.00493516, 0.00082646, 0.00468367, 0.00554626, 0.0107194, 0.00032124
62.209, 0.0017972, 0.00197211, 0.00383793, 0.00095994, 0.00391844, 0.00491741, 0.00903054, 0.00035699
62.2777, 0.00174399, 0.00252093, 0.00433518, 0.00124739, 0.00515439, 0.00645177, 0.011033, 0.000378769
62.341, 0.00199253, 0.00172362, 0.00378934, 0.000882619, 0.00271286, 0.00362689, 0.00762908, 0.0003315
62.4074, 0.00228014, 0.00155677, 0.0039031, 0.000956379, 0.0022473, 0.00323951, 0.00741096, 0.00035254
62.4799, 0.00187269, 0.00499634, 0.00695705, 0.00133765, 0.00457115, 0.0059568, 0.0131768, 0.00041197
62.5469, 0.00183946, 0.00743412, 0.00937268, 0.00108638, 0.00274974, 0.00388552, 0.0135594, 0.00036647
62.6108, 0.00174621, 0.0022752, 0.00409976, 0.00118947, 0.00515266, 0.00637897, 0.0107581, 0.00033533
62.6834, 0.0015559, 0.0112438, 0.0128906, 0.0011624, 0.00235194, 0.00356188, 0.0167361, 0.00038211
62.7425, 0.00169434, 0.00264434, 0.00440382, 0.00080731, 0.00364913, 0.0045001, 0.00912539, 0.000312899
62.8136, 0.00227386, 0.00553144, 0.0078913, 0.000981519, 0.00426007, 0.00529299, 0.0135135, 0.000399699
62.8833, 0.00180496, 0.00979697, 0.0116993, 0.00117612, 0.00336099, 0.00458399, 0.0165685, 0.00043132
62.9448, 0.00171038, 0.00617123, 0.0079504, 0.000742799, 0.00251329, 0.00328399, 0.0114615, 0.00029214
63.0113, 0.00254154, 0.00278966, 0.00542287, 0.00124394, 0.00422983, 0.00560827, 0.0113144, 0.00064039
63.0795, 0.00189667, 0.00495537, 0.00692924, 0.00115415, 0.00442597, 0.00562026, 0.0128047, 0.000380029
63.1426, 0.00142936, 0.00180694, 0.00329505, 0.000975229, 0.00478859, 0.00579822, 0.00930831, 0.00029627
63.2101, 0.00143721, 0.00220559, 0.00371948, 0.00110794, 0.00482476, 0.0059916, 0.0100503, 0.00034149
63.2814, 0.00146942, 0.00829262, 0.00984592, 0.00116577, 0.00340765, 0.00460848, 0.0147215, 0.00031942
63.3438, 0.00133227, 0.0025133, 0.00392692, 0.00119113, 0.00508905, 0.0063189, 0.0104797, 0.00031324
63.4097, 0.00129103, 0.00315593, 0.00452553, 0.00073646, 0.00406234, 0.00486932, 0.00968318, 0.00031643
63.4755, 0.00146941, 0.00226728, 0.00382025, 0.000972, 0.00379501, 0.00481041, 0.00887744, 0.000286219
63.5429, 0.00145634, 0.00280001, 0.00434093, 0.00103457, 0.00388053, 0.00495884, 0.00956234, 0.00029745
63.6103, 0.00124929, 0.00331239, 0.00463744, 0.000966229, 0.00433104, 0.00533483, 0.010291, 0.00028305
63.6754, 0.00136183, 0.00256738, 0.00400052, 0.00077361, 0.00364913, 0.00446044, 0.00870296, 0.00028867
63.7437, 0.0013401, 0.00411091, 0.00553395, 0.000977089, 0.00347654, 0.00450885, 0.0102925, 0.00025192
63.8082, 0.0008755, 0.00335036, 0.00431868, 0.000708609, 0.00282464, 0.00357556, 0.00815677, 0.00028877
63.8759, 0.00121256, 0.00421032, 0.00551412, 0.000819599, 0.00262994, 0.0034811, 0.00924437, 0.00029905
63.9402, 0.000848019, 0.00226146, 0.00318821, 0.00059244, 0.00283688, 0.0034606, 0.0068826, 0.00024272
64.0048, 0.000897, 0.00151408, 0.00247646, 0.00056123, 0.00147581, 0.00206927, 0.00480362, 0.00024391
64.0779, 0.000965369, 0.00177103, 0.0028079, 0.000559479, 0.00757891, 0.00818291, 0.0112453, 0.00026708
64.1404, 0.000561399, 0.000980729, 0.00160246, 0.00053725, 0.00466319, 0.00523162, 0.00709478, 0.00022269
64.21, 0.000905969, 0.00122501, 0.00220446, 0.00083386, 0.00671632, 0.00758404, 0.0100758, 0.00025476
64.2691, 0.000753769, 0.000935199, 0.00174994, 0, 0, 0.00053209, 0.00249115, 0.00021422
64.3362, 0.00068883, 0.0011658, 0.00192004, 0, 0, 0.000704939, 0.00283496, 0.00018232
64.4027, 0.000701669, 0.00103997, 0.00180668, 0, 0, 0.000626599, 0.00268016, 0.000194359
64.468, 0.000394359, 0.00035048, 0.000789839, 0, 0, 0.00033111, 0.00131084, 0.00015024
64.5351, 0.00053552, 0.00045744, 0.00105018, 0, 0, 0.00047906, 0.00175066, 0.00018412
64.6015, 0.0004812, 0.000420589, 0.000955439, 0, 0, 0.00037563, 0.00153793, 0.00016617
64.668, 0.000399869, 0.00039071, 0.000843179, 0, 0, 0.00035194, 0.00137838, 0.00015256
64.7345, 0.00036619, 0.00034942, 0.00076186, 0, 0, 0.000257889, 0.00121707, 0.00017105
64.8013, 0.00033313, 0.000432829, 0.000811149, 0, 0, 0.00024719, 0.00127552, 0.00016055
64.8675, 0.00035915, 0.00018901, 0.00065801, 0, 0, 0, 0.0008653, 0.00013038
64.934, 0.00017415, 0.00031426, 0.00054117, 0, 0, 0, 0.00064439, 7.102e-05
65.0007, 0.00019939, 0.00011907, 0.00035827, 0, 0, 0.00015475, 0.00067956, 0.00011866
65.0671, 0, 0, 8.88e-06, 0, 0, 0.00020112, 0.00039777, 8.963e-05
65.1336, 0, 0, 8.25e-06, 0, 0, 0.00013426, 0.000288979, 7.605e-05
65.2004, 0, 0, 1.255e-05, 0, 0, 0.00018586, 0.00038484, 9.6e-05
65.2671, 0, 0, 1.352e-05, 0, 0, 0.0001869, 0.00039512, 0.00010818
65.3337, 0, 0, 1.064e-05, 0, 0, 0.000144749, 0.000334889, 8.82e-05
65.4003, 0, 0, 1.075e-05, 0, 0, 0.0001146, 0.0003014, 7.553e-05
65.467, 0, 0, 9.88e-06, 0, 0, 0.00015193, 0.00036031, 9.976e-05
65.5336, 0, 0, 7.4e-06, 0, 0, 6.3239e-05, 0.000248479, 3.368e-05
65.6003, 0, 0, 1.029e-05, 0, 0, 6.799e-05, 0.00033566, 4.128e-05
65.6669, 0, 0, 1.008e-05, 0, 0, 6.6129e-05, 0.000248109, 3.779e-05
65.7336, 0, 0, 9.05e-06, 0, 0, 7.065e-05, 0.0002619, 4.226e-05
65.8003, 0, 0, 8.8e-06, 0, 0, 7.06e-05, 0.00029533, 4.35e-05
65.8669, 0, 0, 7.41e-06, 0, 0, 6.928e-05, 0.00026181, 4.707e-05
88.7387, 0.00131514, 0.000622959, 0.00200632, 0.00097641, 0.00218337, 0.00319443, 0.00541806, 0.000480769
88.8063, 0.00126862, 0.00071741, 0.00209553, 0.00126485, 0.00261741, 0.00392026, 0.00628158, 0.00031122
88.8714, 0.00131932, 0.00040937, 0.00178699, 0.000810919, 0.0018927, 0.00273905, 0.0047462, 0.00021232
88.9402, 0.0014727, 0.00158418, 0.00313958, 0.00126295, 0.00217166, 0.00347235, 0.00686079, 0.00027019
89.0068, 0.00169536, 0.000722589, 0.00251092, 0.00147849, 0.00243599, 0.00396619, 0.00682058, 0.000302199
89.0725, 0.00135085, 0.0004499, 0.00186165, 0.000810349, 0.00289451, 0.00374201, 0.00580381, 0.00021071
89.1391, 0.00126776, 0.00095865, 0.00230883, 0.00108848, 0.00208623, 0.00321707, 0.00575698, 0.000251519
89.2085, 0.00150246, 0.00176397, 0.0033557, 0.00140969, 0.00331368, 0.00476388, 0.0084359, 0.00026744
89.2742, 0.00166172, 0.000674789, 0.00241098, 0.0012782, 0.00354035, 0.00485749, 0.0075101, 0.00024806
89.3434, 0.00117934, 0.00391531, 0.00521361, 0.00100834, 0.00349069, 0.00454028, 0.0100353, 0.00026095
89.4082, 0.0015817, 0.00221075, 0.00392337, 0.00156003, 0.00224137, 0.00384525, 0.00817877, 0.00030767
89.4783, 0.00119993, 0.00056202, 0.00182557, 0.00089273, 0.00837898, 0.00934365, 0.011636, 0.000240819
89.5403, 0.00129808, 0.00053912, 0.00189588, 0.000909639, 0.00389741, 0.00483427, 0.00694647, 0.00021047
89.608, 0.00150979, 0.00053221, 0.00210137, 0.00128014, 0.00434411, 0.0056588, 0.00801251, 0.00024229
89.6748, 0.00162702, 0.000909469, 0.00261257, 0.00119628, 0.00399592, 0.0052288, 0.0081012, 0.0002634
89.7431, 0.00169883, 0.000764359, 0.00253641, 0.00147311, 0.00550775, 0.00702018, 0.00980841, 0.00025066
89.8068, 0.00123983, 0.000624909, 0.0019371, 0.00093635, 0.0036124, 0.00458444, 0.00677791, 0.00037027
89.8743, 0.00110616, 0.000585699, 0.00175156, 0.00090039, 0.00472802, 0.00566249, 0.007641, 0.00024057
89.9405, 0.00195888, 0.00079, 0.00281797, 0.00136079, 0.00272596, 0.00412294, 0.00715876, 0.0002535
90.0059, 0.0016206, 0.00068545, 0.0023707, 0.00091643, 0.00224735, 0.00320468, 0.00583022, 0.00025214
90.0754, 0.0018785, 0.00084585, 0.00283366, 0.00128609, 0.0043211, 0.00564115, 0.00872792, 0.000322949
90.1409, 0.00138719, 0.000702919, 0.00215233, 0.00107534, 0.00398545, 0.00511123, 0.00751368, 0.00025799
90.2077, 0.00186611, 0.00092173, 0.00286123, 0.00142219, 0.00315608, 0.00461169, 0.00773288, 0.00028403
90.2758, 0.00121372, 0.000890869, 0.002187, 0.00138506, 0.00532163, 0.00674049, 0.00913816, 0.00028195
90.3442, 0.00141063, 0.00574024, 0.00723693, 0.00111315, 0.00227084, 0.00341599, 0.0108945, 0.00024851
90.4128, 0.00251072, 0.00110335, 0.00369507, 0.00151716, 0.00725636, 0.0088144, 0.0128206, 0.00030912
90.4782, 0.00166187, 0.00268795, 0.00442376, 0.00152504, 0.00526096, 0.00681758, 0.0114928, 0.00029418
90.5407, 0.00146124, 0.00134418, 0.00287877, 0.00106014, 0.00320378, 0.0042982, 0.00740633, 0.000299
90.6084, 0.00182087, 0.00061522, 0.00250418, 0.000953779, 0.00459549, 0.00559358, 0.00838209, 0.00029067
90.6755, 0.00170908, 0.00108696, 0.00285751, 0.00105746, 0.00474268, 0.00582623, 0.00890408, 0.00025216
90.7417, 0.00127187, 0.00207559, 0.00342294, 0.00094083, 0.00379311, 0.00476944, 0.00839497, 0.00026443
90.8071, 0.00159293, 0.00105892, 0.00273945, 0.00140265, 0.00262288, 0.00407033, 0.00706201, 0.00029988
90.8743, 0.00107268, 0.00217593, 0.00331002, 0.00088275, 0.00320471, 0.00411789, 0.0076456, 0.00024213
90.9698, 0.00128619, 0.0301049, 0.0314734, 0.000924939, 0.00371887, 0.00469349, 0.0364751, 0.00031655
91.0121, 0.00150068, 0.00596403, 0.00754411, 0.000936589, 0.00325691, 0.00423236, 0.0120549, 0.000297
91.0842, 0.00149345, 0.0102443, 0.0118242, 0.00092338, 0.00450856, 0.00546335, 0.0175694, 0.000294979
91.1386, 0.00125637, 0.00102136, 0.00233977, 0.00077091, 0.00186156, 0.00266558, 0.00521921, 0.000240099
91.2164, 0.00137051, 0.0104466, 0.0119046, 0.00105865, 0.00314376, 0.00424394, 0.0164398, 0.0003365
91.2776, 0.00107243, 0.00615321, 0.00730754, 0.000766359, 0.00266583, 0.00347365, 0.0110164, 0.00031424
91.3436, 0.00132561, 0.00568259, 0.00707825, 0.00067004, 0.00223911, 0.00293706, 0.0102492, 0.00028114
91.4091, 0.00150158, 0.00173104, 0.00330933, 0.00092296, 0.00446119, 0.00541659, 0.00907602, 0.00037735
91.4769, 0.00138054, 0.00368598, 0.00514948, 0.000852779, 0.00392848, 0.00482482, 0.0102252, 0.00032251
91.542, 0.00112526, 0.00452951, 0.00572075, 0.00065322, 0.00203179, 0.00271277, 0.00864723, 0.00027654
91.6125, 0.00153617, 0.0055222, 0.00712927, 0.00092642, 0.00409053, 0.00506072, 0.0124601, 0.00032872
91.6905, 0.00146808, 0.0148667, 0.0164473, 0.00073395, 0.0063754, 0.00715382, 0.0238747, 0.00034146
91.7405, 0.00107353, 0.00248949, 0.00363332, 0.00063743, 0.00261485, 0.00328796, 0.00715771, 0.00028232
91.81, 0.00148949, 0.0024615, 0.00403209, 0.00097074, 0.00465761, 0.00566954, 0.00994449, 0.00032729
91.8738, 0.00149256, 0.00233089, 0.00389914, 0.000857799, 0.00215916, 0.00304716, 0.00716281, 0.00027941
91.9456, 0.00190519, 0.00730773, 0.0092949, 0.00062384, 0.00204424, 0.00270637, 0.012261, 0.00037402
92.0127, 0.0019548, 0.00516804, 0.00721144, 0.00086131, 0.00431915, 0.00523541, 0.0127332, 0.00033162
92.0776, 0.00346401, 0.0031178, 0.0066479, 0.00063825, 0.00336326, 0.00404656, 0.0109806, 0.00032575
92.1358, 0.00213898, 8.592e-05, 0.00228299, 0, 0, 0, 0.00241587, 0.00018364
92.2158, 0.00307789, 0.00931752, 0.0124763, 0.00089228, 0.00216078, 0.00309459, 0.0158261, 0.00037509
92.2754, 0.00226512, 0.00165284, 0.00398817, 0.00068127, 0.00372741, 0.00444495, 0.00871721, 0.000303
92.3417, 0.00224262, 0.00352048, 0.00584918, 0.00067116, 0.00156694, 0.00226427, 0.00832756, 0.0003294
92.4169, 0.00195256, 0.00605392, 0.00809308, 0.00071198, 0.0077593, 0.00851574, 0.0169072, 0.00033372
92.4766, 0.002427, 0.00253156, 0.00504143, 0.00092182, 0.00363441, 0.00459464, 0.00990319, 0.00031686
92.5406, 0.0022004, 0.00103702, 0.00329412, 0.00065449, 0.00302067, 0.0037098, 0.00725693, 0.00026812
92.6255, 0.017373, 0.00223758, 0.0197146, 0.00106741, 0.00437718, 0.00548357, 0.0254495, 0.00043863
92.6756, 0.00197561, 0.00298472, 0.00502939, 0.000730709, 0.00290256, 0.0036627, 0.00893117, 0.00033596
92.7448, 0.00255735, 0.00405186, 0.00669547, 0.00107544, 0.00326999, 0.0043916, 0.0113649, 0.000410678
92.8113, 0.00228263, 0.00158477, 0.00394849, 0.0010684, 0.00590391, 0.00700558, 0.0112147, 0.00038654
92.8781, 0.00199715, 0.00519408, 0.00726904, 0.00081314, 0.00299834, 0.00385305, 0.0113823, 0.00031005
92.9523, 0.00211539, 0.00764668, 0.0098633, 0.00106212, 0.00765403, 0.00875819, 0.0188943, 0.00034143
93.0145, 0.00311703, 0.00219692, 0.00539986, 0.00107229, 0.00761714, 0.00874133, 0.0144625, 0.00041488
93.0816, 0.00274141, 0.00394048, 0.00676428, 0.00125162, 0.0065588, 0.0078433, 0.0148743, 0.00038616
93.1503, 0.00257252, 0.00626724, 0.00892399, 0.00084786, 0.00683372, 0.0077308, 0.0169325, 0.000386999
93.2031, 0.00267211, 0.00011135, 0.00284903, 0, 0, 0, 0.0030068, 0.00024216
93.2831, 0.00238667, 0.00664476, 0.00912019, 0.00116734, 0.00580959, 0.00701106, 0.0163837, 0.000383119
93.3554, 0.00235561, 0.0159113, 0.0183385, 0.00076466, 0.00256818, 0.0033723, 0.0219822, 0.00033336
93.416, 0.00203606, 0.00478456, 0.00692199, 0.000990769, 0.00767746, 0.00872175, 0.015941, 0.00039889
93.4763, 0.00251742, 0.00268533, 0.00528485, 0.00094174, 0.00306009, 0.00404257, 0.00963133, 0.00041512
93.5407, 0.00192496, 0.0019434, 0.0039375, 0.00067038, 0.00247271, 0.00316922, 0.00735331, 0.00035802
93.617, 0.00252146, 0.00795503, 0.0105762, 0.00118198, 0.00484964, 0.00607999, 0.0169687, 0.0004309
93.6841, 0.00198178, 0.0113258, 0.0133999, 0.00078696, 0.00297327, 0.0037942, 0.017447, 0.00038436
93.7449, 0.00185323, 0.00183647, 0.00375893, 0.00104386, 0.00642879, 0.00751738, 0.01153, 0.00036746
93.8096, 0.00251446, 0.00328064, 0.00588256, 0.000926009, 0.00251321, 0.00347849, 0.00961056, 0.00041272
93.8776, 0.00213785, 0.0039515, 0.0061592, 0.00082426, 0.00358028, 0.00445368, 0.01091, 0.00040262
93.9425, 0.00208452, 0.000443219, 0.00258659, 0.00073212, 0.00559081, 0.00635838, 0.00917517, 0.00035103
94.0106, 0.00260886, 0.00223852, 0.00493373, 0.00143678, 0.00385078, 0.00533796, 0.0105429, 0.00045565
94.0801, 0.0018175, 0.00405837, 0.00593637, 0.00077246, 0.00642042, 0.00723761, 0.0134217, 0.00030624
94.1419, 0.00237402, 0.000890689, 0.00333054, 0.0006765, 0.0043176, 0.00502448, 0.00858155, 0.000347409
94.2176, 0.00334285, 0.00705511, 0.0105009, 0.00081587, 0.00580785, 0.00666986, 0.0175298, 0.00037751
94.2769, 0.00214396, 0.00332997, 0.00554784, 0.000811479, 0.0036235, 0.0044685, 0.0102532, 0.00037803
94.3432, 0.00182572, 0.00403832, 0.00593845, 0.00066745, 0.00299635, 0.00370181, 0.0098902, 0.00035694
94.4102, 0.00216458, 0.00324066, 0.00551207, 0.00100201, 0.0030311, 0.00409317, 0.0101105, 0.00043844
94.4738, 0.00172073, 0.00249015, 0.00428767, 0.000846679, 0.00170898, 0.00257997, 0.00712228, 0.00033679
94.5468, 0.00243473, 0.00533459, 0.00793546, 0.000797339, 0.00442908, 0.0052623, 0.0134454, 0.00039961
94.6078, 0.00177008, 0.00275971, 0.00461629, 0.00083083, 0.00205996, 0.00292514, 0.00781543, 0.00035635
94.6807, 0.00166484, 0.00403764, 0.0057831, 0.00082147, 0.00712814, 0.00798978, 0.01407, 0.00039461
94.7417, 0.00160776, 0.00243142, 0.0041077, 0.00078686, 0.00321162, 0.00403348, 0.00838772, 0.0003273
94.808, 0.00173725, 0.00258878, 0.00441981, 0.000897899, 0.00238543, 0.0033202, 0.0079856, 0.00035966
94.876, 0.0020627, 0.00164954, 0.00379746, 0.00091365, 0.00436765, 0.00531959, 0.00934006, 0.00032375
94.9428, 0.00216081, 0.00325872, 0.00549136, 0.00075219, 0.00293269, 0.00371252, 0.0094467, 0.00030525
95.0106, 0.00202904, 0.00297497, 0.00512167, 0.00117029, 0.00397761, 0.00518704, 0.0105923, 0.00037519
95.0744, 0.00142527, 0.00224733, 0.00375771, 0.000723799, 0.00299242, 0.00375784, 0.00775854, 0.0003247
95.1429, 0.00201686, 0.00351333, 0.00561254, 0.00070974, 0.00298439, 0.00372773, 0.00959123, 0.0004706
95.2093, 0.00178765, 0.00239806, 0.00427983, 0.00112367, 0.0035669, 0.00472309, 0.00928186, 0.00034931
95.2742, 0.00153061, 0.00126933, 0.00286054, 0.00069425, 0.00373973, 0.00446561, 0.00754963, 0.00028053
95.3405, 0.00183002, 0.00182525, 0.0037292, 0.00084059, 0.00233872, 0.00321842, 0.0071915, 0.00030954
95.4114, 0.00194328, 0.00568024, 0.00769464, 0.00077884, 0.0024422, 0.00326401, 0.0112291, 0.0003533
95.4748, 0.00143022, 0.00246786, 0.00397101, 0.00076667, 0.00309173, 0.00389972, 0.00813202, 0.00035441
95.5398, 0.00151146, 0.00139127, 0.00296942, 0.00073878, 0.00240112, 0.00318753, 0.00643103, 0.00031105
95.6088, 0.00206459, 0.00141538, 0.00356675, 0.00109497, 0.00381216, 0.00494756, 0.00876633, 0.00032752
95.6745, 0.00222813, 0.00168361, 0.00399114, 0.00107916, 0.00243445, 0.00354938, 0.00780676, 0.0003357
95.7403, 0.00208697, 0.00111696, 0.00327075, 0.000796479, 0.00264455, 0.00347469, 0.00697276, 0.000310219
95.8098, 0.00185819, 0.00247856, 0.00454049, 0.00118995, 0.0036402, 0.00486784, 0.00977201, 0.00043382
95.875, 0.00183289, 0.00143193, 0.00334799, 0.00084141, 0.003879, 0.00476044, 0.00834777, 0.00031937
95.9499, 0.00202213, 0.00797938, 0.0100992, 0.00113379, 0.00503785, 0.0062138, 0.016542, 0.00033078
96.0132, 0.00215985, 0.00223831, 0.00448056, 0.00124595, 0.00694596, 0.00824268, 0.0130412, 0.00034956
96.075, 0.00125556, 0.00224054, 0.00356377, 0.000777809, 0.00365764, 0.004479, 0.00830608, 0.000314899
96.1444, 0.00223264, 0.00590607, 0.00821253, 0.000824469, 0.00166367, 0.00253136, 0.0110166, 0.00033845
96.2094, 0.00211395, 0.00232741, 0.00451726, 0.0011278, 0.00343701, 0.004608, 0.00944286, 0.00030237
96.2741, 0.00201605, 0.00263364, 0.00471863, 0.00081363, 0.0016339, 0.00247636, 0.0074327, 0.0003424
96.3413, 0.00129459, 0.00198811, 0.0033494, 0.00093258, 0.003338, 0.00430766, 0.0078986, 0.00029715
96.4127, 0.00192197, 0.00322282, 0.00529803, 0.00125015, 0.00578426, 0.00709079, 0.0126661, 0.000426559
96.4739, 0.00171564, 0.00219756, 0.00398155, 0.00084004, 0.00209787, 0.00297293, 0.00718717, 0.00032826
96.5431, 0.00172709, 0.00322474, 0.0050303, 0.00127732, 0.00307563, 0.00438637, 0.009734, 0.00037764
96.6136, 0.00160526, 0.0045946, 0.00631481, 0.00128051, 0.00565325, 0.00697835, 0.0135636, 0.00039625
96.6775, 0.00140729, 0.0029658, 0.00443876, 0.00086428, 0.00525981, 0.00617584, 0.0108733, 0.00032952
96.7461, 0.00132349, 0.00459283, 0.0059931, 0.0009338, 0.00552553, 0.00649758, 0.0127292, 0.00035361
96.81, 0.00164534, 0.00211751, 0.00384325, 0.00132193, 0.00447775, 0.00583898, 0.00999256, 0.00037398
96.8769, 0.00131128, 0.00232512, 0.00374123, 0.00135841, 0.00479913, 0.00619186, 0.01019, 0.00037803
96.9452, 0.00216281, 0.00398377, 0.00623378, 0.00104763, 0.00424353, 0.00533651, 0.0118246, 0.00036948
97.0133, 0.00248458, 0.00638015, 0.0089466, 0.00074193, 0.00319886, 0.00398091, 0.0132542, 0.000371459
97.0785, 0.00164435, 0.0026977, 0.00442699, 0.0007645, 0.0062667, 0.00707795, 0.011767, 0.000329879
97.1428, 0.00222721, 0.00391962, 0.00622802, 0.00071819, 0.00224774, 0.00300045, 0.0094755, 0.00033535
97.2099, 0.00236762, 0.00314405, 0.00559754, 0.00115784, 0.00274165, 0.00394156, 0.00983345, 0.00040395
97.2743, 0.00171348, 0.00164462, 0.0034304, 0.00091483, 0.00296757, 0.00391626, 0.00762498, 0.00030338
97.3414, 0.00189378, 0.00355907, 0.00551404, 0.00067431, 0.00166283, 0.00236775, 0.0080889, 0.0002747
97.4111, 0.00248501, 0.00252625, 0.00508752, 0.00106627, 0.00456249, 0.00566913, 0.0110499, 0.0003272
97.4748, 0.00171245, 0.00199407, 0.00378177, 0.00078049, 0.00331357, 0.00412906, 0.00812904, 0.00033515
97.542, 0.00153733, 0.00203181, 0.00365194, 0.00117887, 0.00358548, 0.00480467, 0.00869252, 0.00033715
97.6098, 0.00154095, 0.00232711, 0.00396478, 0.00105303, 0.00430989, 0.00545532, 0.00978736, 0.00053628
97.6761, 0.00131464, 0.00272851, 0.00410259, 0.00062086, 0.0044886, 0.00514696, 0.00947502, 0.00026812
97.7414, 0.00099596, 0.00356561, 0.0046476, 0.00077265, 0.00241209, 0.00322855, 0.00810116, 0.00029112
97.809, 0.00135933, 0.00458006, 0.00603794, 0.00087605, 0.00173165, 0.00265215, 0.00899043, 0.000379999
97.8739, 0.00167661, 0.00195336, 0.00369145, 0.00061716, 0.00261599, 0.00327062, 0.00720578, 0.00031229
97.9422, 0.00120065, 0.00348446, 0.00474895, 0.0006691, 0.00317942, 0.00388382, 0.00885252, 0.00031553
98.0085, 0.00177377, 0.00229861, 0.00416285, 0.00110376, 0.0028396, 0.00398873, 0.0084612, 0.00034511
98.074, 0.00131377, 0.00171864, 0.003089, 0.000685659, 0.00331903, 0.00403243, 0.00732945, 0.00026014
98.1449, 0.00214649, 0.00392076, 0.00615301, 0.00115752, 0.00391162, 0.00510545, 0.0115178, 0.00032537
98.2126, 0.00197716, 0.00435421, 0.00642448, 0.00128713, 0.00438577, 0.00573521, 0.0124972, 0.00032463
98.2802, 0.0016454, 0.00728964, 0.00902427, 0.00124856, 0.00292819, 0.00421343, 0.013509, 0.00043931
98.3409, 0.00156218, 0.00290726, 0.00454853, 0.00081153, 0.00196905, 0.0028099, 0.00760221, 0.00031186
98.412, 0.00214675, 0.00452439, 0.00676918, 0.00131947, 0.00335381, 0.00473562, 0.0119893, 0.00037468
98.4786, 0.00211956, 0.00419087, 0.00639006, 0.000814969, 0.0044451, 0.00530455, 0.0119449, 0.00034223
98.5432, 0.00190302, 0.00300053, 0.00499493, 0.00134623, 0.00318853, 0.00457394, 0.00981849, 0.00034141
98.6094, 0.00172, 0.00305945, 0.00486373, 0.00123395, 0.00296609, 0.00424006, 0.00939516, 0.000352179
98.6811, 0.00177596, 0.00600353, 0.00785383, 0.00085815, 0.0054631, 0.00636152, 0.0144603, 0.0003491
98.7451, 0.00116642, 0.00154287, 0.00277593, 0.00080379, 0.00794473, 0.0087888, 0.0118087, 0.00026964
98.8098, 0.0017484, 0.0016879, 0.00349688, 0.000750989, 0.00521229, 0.00600367, 0.00980122, 0.00030785
98.876, 0.00173301, 0.00295683, 0.00477686, 0.00110881, 0.00314849, 0.0042884, 0.00930347, 0.00028445
98.9434, 0.00191142, 0.0017595, 0.00374091, 0.00068275, 0.00532674, 0.00604345, 0.0100318, 0.000271469
99.0093, 0.0019757, 0.00190746, 0.0039694, 0.0013755, 0.00361501, 0.00503142, 0.0092883, 0.00039615
